invoice_id,customer_id,invoice_date,amount_excluding_vat,vat_rate,total_with_vat
INV-000432,CUST-0046,2024-09-19,89.0,0.19,105.91
INV-000433,CUST-0046,19-10-2024,89.0,0.19,105.91
INV-000434,CUST-0046,2024-11-19,89.0,0.19,105.91
INV-000435,CUST-0046,2024-12-19,89.0,0.19,105.91
INV-000436,CUST-0046,2025-01-19,89.0,0.19,105.91
INV-000437,CUST-0046,2025-02-19,89.0,0.19,105.91
INV-000438,CUST-0046,2025-03-19,89.0,0.19,105.91
INV-000439,CUST-0046,2025-04-19,89.0,0.19,105.91
INV-000440,CUST-0046,2025-05-19,89.0,0.19,105.91
INV-000441,CUST-0046,2025-06-19,89.0,0.19,105.91
INV-000442,CUST-0046,2025-07-19,89.0,0.19,105.91
INV-000443,CUST-0046,2025-08-19,89.0,0.19,105.91
INV-000444,CUST-0047,2025-07-07,89.0,0.0,89.0
INV-000445,CUST-0047,2025-08-07,89.0,0.0,89.0
INV-000446,CUST-0047,2025-09-07,89.0,0.0,89.0
INV-000447,CUST-0047,2025-10-07,89.0,0.0,89.0
INV-000448,CUST-0047,2025-11-07,89.0,0.0,89.0
INV-000449,CUST-0047,2025-12-07,119.0,0.0,119.0
INV-000450,CUST-0048,2024-02-10,89.0,0.0,89.0
INV-000451,CUST-0048,2024-03-10,89.0,0.0,89.0
INV-000452,CUST-0048,2024-04-10,89.0,0.0,89.0
INV-000453,CUST-0048,2024-05-10,89.0,0.0,89.0
INV-000454,CUST-0048,2024-06-10,89.0,0.0,89.0
INV-000455,CUST-0048,2024-07-10,89.0,0.0,89.0
INV-000456,CUST-0048,2024-08-10,89.0,0.0,89.0
INV-000457,CUST-0048,2024-09-10,89.0,0.0,89.0
INV-000458,CUST-0048,2024-10-10,89.0,0.0,89.0
INV-000459,CUST-0048,2024-11-10,89.0,0.0,89.0
INV-000460,CUST-0048,12/10/2024,89.0,0.0,89.0
INV-000461,CUST-0048,2025-01-10,89.0,0.0,89.0
INV-000462,CUST-0048,2025-02-10,89.0,0.0,89.0
INV-000463,CUST-0048,2025-03-10,89.0,0.0,89.0
INV-000464,CUST-0048,2025-04-10,89.0,0.0,89.0
INV-000465,CUST-0048,2025-05-10,89.0,0.0,89.0
INV-000466,CUST-0048,2025-06-10,89.0,0.0,89.0
INV-000467,CUST-0048,2025-07-10,89.0,0.0,89.0
INV-000468,CUST-0048,2025-08-10,89.0,0.0,89.0
INV-000469,CUST-0048,2025-09-10,89.0,0.0,89.0
INV-000470,CUST-0048,2025-10-10,89.0,0.0,89.0
INV-000471,CUST-0048,2025-11-10,89.0,0.0,89.0
INV-000472,CUST-0048,2025-12-10,89.0,0.0,89.0
INV-000473,CUST-0049,2025-06-24,89.0,0.0,89.0
INV-000474,CUST-0049,2025-07-24,89.0,0.0,89.0
INV-000475,CUST-0049,2025-08-24 00:00:00,89.0,0.0,89.0
INV-000476,CUST-0049,2025-09-24,89.0,0.0,89.0
INV-000477,CUST-0049,2025-10-24,124.0,0.0,124.0
INV-000478,CUST-0049,2025-11-24,124.0,0.0,124.0
INV-000479,CUST-0049,2025-12-24,124.0,0.0,124.0
INV-000480,CUST-0050,2025-01-31,89.0,0.2,106.8
INV-000481,CUST-0050,2025-02-28,89.0,0.2,106.8
INV-000482,CUST-0050,31-03-2025,89.0,0.2,106.8
INV-000483,CUST-0050,2025-04-30,127.0,0.2,152.4
INV-000484,CUST-0050,2025-05-31,127.0,0.2,152.4
INV-000485,CUST-0050,2025-06-30 00:00:00,127.0,0.2,152.4
INV-000486,CUST-0050,2025-07-31,127.0,0.2,152.4
INV-000487,CUST-0050,2025-08-31,127.0,0.2,152.4
INV-000488,CUST-0050,2025-09-30,127.0,0.2,152.4
INV-000489,CUST-0050,2025-10-31,186.0,0.2,223.2
INV-000490,CUST-0050,2025-11-30,186.0,0.2,223.2
INV-000491,CUST-0050,2025-12-31 00:00:00,186.0,0.2,223.2
INV-000492,CUST-0051,2025-11-25,125.0,0.19,148.75
INV-000493,CUST-0051,2025-12-25,125.0,0.19,148.75
INV-000494,CUST-0052,2024-03-20,89.0,0.2,106.8
INV-000495,CUST-0052,2024-04-20,89.0,0.2,106.8
INV-000496,CUST-0052,2024-05-20 00:00:00,89.0,0.2,106.8
INV-000497,CUST-0052,2024-06-20 00:00:00,89.0,0.2,106.8
INV-000498,CUST-0052,2024-07-20,89.0,0.2,106.8
INV-000499,CUST-0052,08/20/2024,89.0,0.2,106.8
INV-000500,CUST-0052,2024-09-20,89.0,0.2,106.8
INV-000501,CUST-0052,2024-10-20,89.0,0.2,106.8
INV-000502,CUST-0052,2024-11-20,89.0,0.2,106.8
INV-000503,CUST-0052,2024-12-20,89.0,0.2,106.8
INV-000504,CUST-0052,2025-01-20,89.0,0.2,106.8
INV-000505,CUST-0052,2025-02-20,89.0,0.2,106.8
INV-000506,CUST-0052,2025-03-20,89.0,0.2,106.8
INV-000507,CUST-0052,2025-04-20,121.0,0.2,145.2
INV-000508,CUST-0052,2025-05-20,121.0,0.2,145.2
INV-000509,CUST-0052,2025-06-20,121.0,0.2,145.2
INV-000510,CUST-0052,2025-07-20,121.0,0.2,145.2
INV-000511,CUST-0052,2025-08-20,121.0,0.2,145.2
INV-000512,CUST-0052,2025-09-20,121.0,0.2,145.2
INV-000513,CUST-0052,2025-10-20 00:00:00,121.0,0.2,145.2
INV-000514,CUST-0052,2025-11-20,121.0,0.2,145.2
INV-000515,CUST-0052,2025-12-20,121.0,0.2,145.2
INV-000516,CUST-0053,05/05/2024,89.0,0.0,89.0
INV-000517,CUST-0053,2024-06-05,89.0,0.0,89.0
INV-000518,CUST-0053,2024-07-05,89.0,0.0,89.0
INV-000519,CUST-0053,2024-08-05,89.0,0.0,89.0
INV-000520,CUST-0053,2024-09-05,89.0,0.0,89.0
INV-000521,CUST-0053,2024-10-05,89.0,0.0,89.0
INV-000522,CUST-0053,2024-11-05,89.0,0.0,89.0
INV-000523,CUST-0053,2024-12-05,89.0,0.0,89.0
INV-000524,CUST-0053,2025-01-05,89.0,0.0,89.0
INV-000525,CUST-0053,2025-02-05,89.0,0.0,89.0
INV-000526,CUST-0053,2025-03-05,89.0,0.0,89.0
INV-000527,CUST-0053,2025-04-05,89.0,0.0,89.0
INV-000528,CUST-0053,2025-05-05,89.0,0.0,89.0
INV-000529,CUST-0053,2025-06-05,89.0,0.0,89.0
INV-000530,CUST-0053,2025-07-05,89.0,0.0,89.0
INV-000531,CUST-0053,2025-08-05,89.0,0.0,89.0
INV-000532,CUST-0053,2025-09-05,89.0,0.0,89.0
INV-000533,CUST-0053,2025-10-05,89.0,0.0,89.0
INV-000534,CUST-0053,2025-11-05,89.0,0.0,89.0
INV-000535,CUST-0053,2025-12-05,89.0,0.0,89.0
INV-000536,CUST-0054,2025-10-13,125.0,0.2,150.0
INV-000537,CUST-0054,11/13/2025,125.0,0.2,150.0
INV-000538,CUST-0054,2025-12-13,125.0,0.2,150.0
INV-000539,CUST-0055,2025-11-13,125.0,0.2,150.0
INV-000540,CUST-0055,2025-12-13,125.0,0.2,150.0
INV-000541,CUST-0056,04-03-2024,89.0,0.0,89.0
INV-000542,CUST-0056,2024-04-04,89.0,0.0,89.0
INV-000543,CUST-0056,2024-05-04,89.0,0.0,89.0
INV-000544,CUST-0056,2024-06-04,89.0,0.0,89.0
INV-000545,CUST-0056,2024-07-04,89.0,0.0,89.0
INV-000546,CUST-0056,2024-08-04,89.0,0.0,89.0
INV-000547,CUST-0056,2024-09-04,89.0,0.0,89.0
INV-000548,CUST-0056,2024-10-04,89.0,0.0,89.0
INV-000549,CUST-0056,2024-11-04,89.0,0.0,89.0
INV-000550,CUST-0056,2024-12-04,89.0,0.0,89.0
INV-000551,CUST-0056,2025-01-04,89.0,0.0,89.0
INV-000552,CUST-0056,2025-02-04,89.0,0.0,89.0
INV-000553,CUST-0056,2025-03-04,89.0,0.0,89.0
INV-000554,CUST-0056,2025-04-04,89.0,0.0,89.0
INV-000555,CUST-0056,2025-05-04,89.0,0.0,89.0
INV-000556,CUST-0056,2025-06-04,89.0,0.0,89.0
INV-000557,CUST-0056,2025-07-04,89.0,0.0,89.0
INV-000558,CUST-0056,2025-08-04,89.0,0.0,89.0
INV-000559,CUST-0056,09/04/2025,89.0,0.0,89.0
INV-000560,CUST-0056,2025-10-04,89.0,0.0,89.0
INV-000561,CUST-0056,2025-11-04,89.0,0.0,89.0
INV-000562,CUST-0056,2025-12-04,89.0,0.0,89.0
INV-000563,CUST-0057,2025-12-13,125.0,0.0,125.0
INV-000564,CUST-0058,2025-08-27,125.0,0.2,150.0
INV-000565,CUST-0058,2025-09-27,125.0,0.2,150.0
INV-000566,CUST-0058,2025-10-27,125.0,0.2,150.0
INV-000567,CUST-0058,2025-11-27,174.0,0.2,208.8
INV-000568,CUST-0059,2024-06-10,89.0,0.2,106.8
INV-000569,CUST-0059,10-07-2024,89.0,0.2,106.8
INV-000570,CUST-0059,2024-08-10,89.0,0.2,106.8
INV-000571,CUST-0059,2024-09-10,89.0,0.2,106.8
INV-000572,CUST-0059,2024-10-10,89.0,0.2,106.8
INV-000573,CUST-0059,11/10/2024,89.0,0.2,106.8
INV-000574,CUST-0059,2024-12-10,89.0,0.2,106.8
INV-000575,CUST-0059,2025-01-10,89.0,0.2,106.8
INV-000576,CUST-0059,2025-02-10,89.0,0.2,106.8
INV-000577,CUST-0059,2025-03-10,89.0,0.2,106.8
INV-000578,CUST-0059,04/10/2025,89.0,0.2,106.8
INV-000579,CUST-0059,2025-05-10,89.0,0.2,106.8
INV-000580,CUST-0059,10-06-2025,89.0,0.2,106.8
INV-000581,CUST-0059,2025-07-10,89.0,0.2,106.8
INV-000582,CUST-0059,2025-08-10,89.0,0.2,106.8
INV-000583,CUST-0059,2025-09-10 00:00:00,89.0,0.2,106.8
INV-000584,CUST-0059,2025-10-10,89.0,0.2,106.8
INV-000585,CUST-0059,2025-11-10 00:00:00,89.0,0.2,106.8
INV-000586,CUST-0059,2025-12-10 00:00:00,89.0,0.2,106.8
INV-000587,CUST-0060,2025-08-18,125.0,0.2,150.0
INV-000588,CUST-0060,2025-09-18,125.0,0.2,150.0
INV-000589,CUST-0060,2025-10-18,125.0,0.2,150.0
INV-000590,CUST-0060,11/18/2025,125.0,0.2,150.0
INV-000591,CUST-0060,2025-12-18,125.0,0.2,150.0
INV-000592,CUST-0061,2025-10-28,125.0,0.19,148.75
INV-000593,CUST-0061,2025-11-28,125.0,0.19,148.75
INV-000594,CUST-0061,2025-12-28,125.0,0.19,148.75
INV-000595,CUST-0062,2025-10-29,125.0,0.0,125.0
INV-000596,CUST-0062,2025-11-29,125.0,0.0,125.0
INV-000597,CUST-0062,2025-12-29 00:00:00,125.0,0.0,125.0
INV-000598,CUST-0063,05-06-2025,89.0,0.0,89.0
INV-000599,CUST-0063,2025-07-05,89.0,0.0,89.0
INV-000600,CUST-0063,2025-08-05,89.0,0.0,89.0
INV-000601,CUST-0063,05-09-2025,89.0,0.0,89.0
INV-000602,CUST-0064,2025-11-18,125.0,0.0,125.0
INV-000603,CUST-0064,2025-12-18,125.0,0.0,125.0
INV-000604,CUST-0065,2024-10-25,89.0,0.2,106.8
INV-000605,CUST-0065,2024-11-25,89.0,0.2,106.8
INV-000606,CUST-0065,2024-12-25,89.0,0.2,106.8
INV-000607,CUST-0065,2025-01-25,89.0,0.2,106.8
INV-000608,CUST-0065,2025-02-25,89.0,0.2,106.8
INV-000609,CUST-0065,2025-03-25,125.0,0.2,150.0
INV-000610,CUST-0065,2025-04-25,125.0,0.2,150.0
INV-000611,CUST-0065,05/25/2025,125.0,0.2,150.0
INV-000612,CUST-0065,2025-06-25,125.0,0.2,150.0
INV-000613,CUST-0065,25-07-2025,125.0,0.2,150.0
INV-000614,CUST-0065,2025-08-25,125.0,0.2,150.0
INV-000615,CUST-0065,2025-09-25,125.0,0.2,150.0
INV-000616,CUST-0065,2025-10-25,125.0,0.2,150.0
INV-000617,CUST-0065,2025-11-25 00:00:00,125.0,0.2,150.0
INV-000618,CUST-0065,2025-12-25,125.0,0.2,150.0
INV-000619,CUST-0066,2025-03-24,89.0,0.2,106.8
INV-000620,CUST-0066,2025-04-24,89.0,0.2,106.8
INV-000621,CUST-0066,2025-05-24,89.0,0.2,106.8
INV-000622,CUST-0066,2025-06-24,89.0,0.2,106.8
INV-000623,CUST-0066,2025-07-24,89.0,0.2,106.8
INV-000624,CUST-0066,2025-08-24,89.0,0.2,106.8
INV-000625,CUST-0066,2025-09-24,89.0,0.2,106.8
INV-000626,CUST-0066,2025-10-24,89.0,0.2,106.8
INV-000627,CUST-0066,2025-11-24,89.0,0.2,106.8
INV-000628,CUST-0066,2025-12-24,89.0,0.2,106.8
INV-000629,CUST-0067,2024-08-27,89.0,0.2,106.8
INV-000630,CUST-0067,2024-09-27,89.0,0.2,106.8
INV-000631,CUST-0067,2024-10-27,89.0,0.2,106.8
INV-000632,CUST-0067,2024-11-27,190.0,0.2,228.0
INV-000633,CUST-0067,27-12-2024,190.0,0.2,228.0
INV-000634,CUST-0067,27-01-2025,190.0,0.2,228.0
INV-000635,CUST-0067,2025-02-27,190.0,0.2,228.0
INV-000636,CUST-0067,2025-03-27,190.0,0.2,228.0
INV-000637,CUST-0067,2025-04-27,190.0,0.2,228.0
INV-000638,CUST-0067,2025-05-27,190.0,0.2,228.0
INV-000639,CUST-0067,2025-06-27,190.0,0.2,228.0
INV-000640,CUST-0067,2025-07-27,190.0,0.2,228.0
INV-000641,CUST-0067,2025-08-27,190.0,0.2,228.0
INV-000642,CUST-0067,2025-09-27,190.0,0.2,228.0
INV-000643,CUST-0067,2025-10-27,190.0,0.2,228.0
INV-000644,CUST-0067,2025-11-27,190.0,0.2,228.0
INV-000645,CUST-0067,2025-12-27,190.0,0.2,228.0
INV-000646,CUST-0068,2025-12-16,125.0,0.0,125.0
INV-000647,CUST-0069,2025-02-21,89.0,0.0,89.0
INV-000648,CUST-0069,2025-03-21,89.0,0.0,89.0
INV-000649,CUST-0069,2025-04-21,89.0,0.0,89.0
INV-000650,CUST-0069,2025-05-21,89.0,0.0,89.0
INV-000651,CUST-0069,2025-06-21,196.0,0.0,196.0
INV-000652,CUST-0069,2025-07-21,196.0,0.0,196.0
INV-000653,CUST-0069,2025-08-21,196.0,0.0,196.0
INV-000654,CUST-0070,2025-08-07,89.0,0.2,106.8
INV-000655,CUST-0070,2025-09-07,89.0,0.2,106.8
INV-000656,CUST-0071,2025-05-18,89.0,0.2,106.8
INV-000657,CUST-0071,2025-06-18,89.0,0.2,106.8
INV-000658,CUST-0071,2025-07-18,89.0,0.2,106.8
INV-000659,CUST-0071,2025-08-18,89.0,0.2,106.8
INV-000660,CUST-0071,2025-09-18,89.0,0.2,106.8
INV-000661,CUST-0071,2025-10-18,89.0,0.2,106.8
INV-000662,CUST-0071,2025-11-18 00:00:00,89.0,0.2,106.8
INV-000663,CUST-0071,2025-12-18,89.0,0.2,106.8
INV-000664,CUST-0072,2025-08-31,125.0,0.0,125.0
INV-000665,CUST-0072,2025-09-30,125.0,0.0,125.0
INV-000666,CUST-0072,2025-10-31,125.0,0.0,125.0
INV-000667,CUST-0072,2025-11-30,125.0,0.0,125.0
INV-000668,CUST-0072,2025-12-31,125.0,0.0,125.0
INV-000669,CUST-0073,2025-10-29,125.0,0.2,150.0
INV-000670,CUST-0073,29-11-2025,125.0,0.2,150.0
INV-000671,CUST-0073,2025-12-29,125.0,0.2,150.0
INV-000672,CUST-0074,2025-11-04,125.0,0.2,150.0
INV-000673,CUST-0074,12/04/2025,125.0,0.2,150.0
INV-000674,CUST-0075,2024-02-10,89.0,0.19,105.91
INV-000675,CUST-0075,2024-03-10,89.0,0.19,105.91
INV-000676,CUST-0075,2024-04-10,89.0,0.19,105.91
INV-000677,CUST-0075,2024-05-10,89.0,0.19,105.91
INV-000678,CUST-0075,2024-06-10,89.0,0.19,105.91
INV-000679,CUST-0075,2024-07-10,89.0,0.19,105.91
INV-000680,CUST-0075,2024-08-10,89.0,0.19,105.91
INV-000681,CUST-0075,2024-09-10,89.0,0.19,105.91
INV-000682,CUST-0075,2024-10-10,89.0,0.19,105.91
INV-000683,CUST-0075,2024-11-10,89.0,0.19,105.91
INV-000684,CUST-0075,2024-12-10,89.0,0.19,105.91
INV-000685,CUST-0075,2025-01-10,89.0,0.19,105.91
INV-000686,CUST-0075,2025-02-10,89.0,0.19,105.91
INV-000687,CUST-0075,2025-03-10,89.0,0.19,105.91
INV-000688,CUST-0075,10-04-2025,89.0,0.19,105.91
INV-000689,CUST-0075,2025-05-10,89.0,0.19,105.91
INV-000690,CUST-0075,2025-06-10,89.0,0.19,105.91
INV-000691,CUST-0075,2025-07-10,89.0,0.19,105.91
INV-000692,CUST-0075,2025-08-10,89.0,0.19,105.91
INV-000693,CUST-0075,2025-09-10,111.0,0.19,132.09
INV-000694,CUST-0075,2025-10-10,111.0,0.19,132.09
INV-000695,CUST-0075,2025-11-10,111.0,0.19,132.09
INV-000696,CUST-0075,2025-12-10,111.0,0.19,132.09
INV-000697,CUST-0076,2024-04-29,89.0,0.0,89.0
INV-000698,CUST-0076,2024-05-29,89.0,0.0,89.0
INV-000699,CUST-0076,2024-06-29,89.0,0.0,89.0
INV-000700,CUST-0076,2024-07-29,89.0,0.0,89.0
INV-000701,CUST-0076,2024-08-29,89.0,0.0,89.0
INV-000702,CUST-0076,2024-09-29,89.0,0.0,89.0
INV-000703,CUST-0076,2024-10-29,89.0,0.0,89.0
INV-000704,CUST-0076,2024-11-29,89.0,0.0,89.0
INV-000705,CUST-0076,2024-12-29,89.0,0.0,89.0
INV-000706,CUST-0076,2025-01-29,89.0,0.0,89.0
INV-000707,CUST-0076,2025-02-28,89.0,0.0,89.0
INV-000708,CUST-0076,2025-03-29,89.0,0.0,89.0
INV-000709,CUST-0076,2025-04-29,89.0,0.0,89.0
INV-000710,CUST-0076,2025-05-29,89.0,0.0,89.0
INV-000711,CUST-0076,29-06-2025,89.0,0.0,89.0
INV-000712,CUST-0076,2025-07-29,89.0,0.0,89.0
INV-000713,CUST-0076,2025-08-29,89.0,0.0,89.0
INV-000714,CUST-0076,2025-09-29,89.0,0.0,89.0
INV-000715,CUST-0076,2025-10-29,89.0,0.0,89.0
INV-000716,CUST-0076,2025-11-29,89.0,0.0,89.0
INV-000717,CUST-0076,2025-12-29,89.0,0.0,89.0
INV-000718,CUST-0077,11/11/2025,125.0,0.0,125.0
INV-000719,CUST-0077,2025-12-11,125.0,0.0,125.0
INV-000720,CUST-0078,2024-10-22,89.0,0.0,89.0
INV-000721,CUST-0078,2024-11-22,89.0,0.0,89.0
INV-000722,CUST-0078,2024-12-22,89.0,0.0,89.0
INV-000723,CUST-0078,2025-01-22,89.0,0.0,89.0
INV-000724,CUST-0078,2025-02-22,89.0,0.0,89.0
INV-000725,CUST-0078,2025-03-22,89.0,0.0,89.0
INV-000726,CUST-0078,2025-04-22,89.0,0.0,89.0
INV-000727,CUST-0078,2025-05-22,89.0,0.0,89.0
INV-000728,CUST-0078,2025-06-22,89.0,0.0,89.0
INV-000729,CUST-0078,2025-07-22 00:00:00,89.0,0.0,89.0
INV-000730,CUST-0078,2025-08-22,142.0,0.0,142.0
INV-000731,CUST-0078,2025-09-22,142.0,0.0,142.0
INV-000732,CUST-0078,2025-10-22,142.0,0.0,142.0
INV-000733,CUST-0078,2025-11-22,142.0,0.0,142.0
INV-000734,CUST-0078,2025-12-22,142.0,0.0,142.0
INV-000735,CUST-0079,2024-10-09,89.0,0.19,105.91
INV-000736,CUST-0079,2024-11-09,89.0,0.19,105.91
INV-000737,CUST-0079,2024-12-09,89.0,0.19,105.91
INV-000738,CUST-0079,2025-01-09,89.0,0.19,105.91
INV-000739,CUST-0079,2025-02-09,89.0,0.19,105.91
INV-000740,CUST-0079,2025-03-09,89.0,0.19,105.91
INV-000741,CUST-0079,2025-04-09,89.0,0.19,105.91
INV-000742,CUST-0079,2025-05-09,89.0,0.19,105.91
INV-000743,CUST-0079,2025-06-09,89.0,0.19,105.91
INV-000744,CUST-0079,2025-07-09,89.0,0.19,105.91
INV-000745,CUST-0079,2025-08-09,89.0,0.19,105.91
INV-000746,CUST-0079,2025-09-09,89.0,0.19,105.91
INV-000747,CUST-0079,2025-10-09,89.0,0.19,105.91
INV-000748,CUST-0079,2025-11-09,141.0,0.19,167.79
INV-000749,CUST-0079,2025-12-09,141.0,0.19,167.79
INV-000750,CUST-0080,2025-12-15,125.0,0.2,150.0
INV-000751,CUST-0081,2024-08-04,89.0,0.2,106.8
INV-000752,CUST-0081,2024-09-04,89.0,0.2,106.8
INV-000753,CUST-0081,2024-10-04,89.0,0.2,106.8
INV-000754,CUST-0081,2024-11-04,89.0,0.2,106.8
INV-000755,CUST-0081,2024-12-04,89.0,0.2,106.8
INV-000756,CUST-0081,2025-01-04,134.0,0.2,160.8
INV-000757,CUST-0081,2025-02-04,134.0,0.2,160.8
INV-000758,CUST-0081,2025-03-04,134.0,0.2,160.8
INV-000759,CUST-0081,2025-04-04,134.0,0.2,160.8
INV-000760,CUST-0081,2025-05-04,134.0,0.2,160.8
INV-000761,CUST-0081,06/04/2025,134.0,0.2,160.8
INV-000762,CUST-0081,2025-07-04,134.0,0.2,160.8
INV-000763,CUST-0081,2025-08-04,134.0,0.2,160.8
INV-000764,CUST-0081,2025-09-04,134.0,0.2,160.8
INV-000765,CUST-0081,2025-10-04,134.0,0.2,160.8
INV-000766,CUST-0081,2025-11-04,134.0,0.2,160.8
INV-000767,CUST-0081,2025-12-04,134.0,0.2,160.8
INV-000768,CUST-0082,2024-11-01,89.0,0.2,106.8
INV-000769,CUST-0082,2024-12-01,89.0,0.2,106.8
INV-000770,CUST-0082,2025-01-01,89.0,0.2,106.8
INV-000771,CUST-0082,2025-02-01,89.0,0.2,106.8
INV-000772,CUST-0082,2025-03-01,89.0,0.2,106.8
INV-000773,CUST-0082,2025-04-01 00:00:00,89.0,0.2,106.8
INV-000774,CUST-0082,2025-05-01,89.0,0.2,106.8
INV-000775,CUST-0082,2025-06-01,89.0,0.2,106.8
INV-000776,CUST-0082,07/01/2025,89.0,0.2,106.8
INV-000777,CUST-0082,2025-08-01,89.0,0.2,106.8
INV-000778,CUST-0082,2025-09-01,89.0,0.2,106.8
INV-000779,CUST-0082,2025-10-01,89.0,0.2,106.8
INV-000780,CUST-0082,2025-11-01,89.0,0.2,106.8
INV-000781,CUST-0082,2025-12-01 00:00:00,89.0,0.2,106.8
INV-000782,CUST-0083,2024-04-18 00:00:00,89.0,0.0,89.0
INV-000783,CUST-0083,2024-05-18,89.0,0.0,89.0
INV-000784,CUST-0083,18-06-2024,89.0,0.0,89.0
INV-000785,CUST-0083,2024-07-18,89.0,0.0,89.0
INV-000786,CUST-0083,2024-08-18,89.0,0.0,89.0
INV-000787,CUST-0083,2024-09-18,89.0,0.0,89.0
INV-000788,CUST-0083,2024-10-18,89.0,0.0,89.0
INV-000789,CUST-0083,18-11-2024,89.0,0.0,89.0
INV-000790,CUST-0083,2024-12-18,89.0,0.0,89.0
INV-000791,CUST-0083,2025-01-18,89.0,0.0,89.0
INV-000792,CUST-0083,2025-02-18,89.0,0.0,89.0
INV-000793,CUST-0083,2025-03-18,89.0,0.0,89.0
INV-000794,CUST-0083,2025-04-18,89.0,0.0,89.0
INV-000795,CUST-0083,2025-05-18,139.0,0.0,139.0
INV-000796,CUST-0083,2025-06-18,139.0,0.0,139.0
INV-000797,CUST-0083,2025-07-18,139.0,0.0,139.0
INV-000798,CUST-0083,2025-08-18,139.0,0.0,139.0
INV-000799,CUST-0083,2025-09-18,139.0,0.0,139.0
INV-000800,CUST-0083,2025-10-18,139.0,0.0,139.0
INV-000801,CUST-0083,2025-11-18,139.0,0.0,139.0
INV-000802,CUST-0083,2025-12-18,139.0,0.0,139.0
INV-000803,CUST-0084,2025-03-18,89.0,0.0,89.0
INV-000804,CUST-0084,2025-04-18,89.0,0.0,89.0
INV-000805,CUST-0084,2025-05-18,89.0,0.0,89.0
INV-000806,CUST-0084,2025-06-18,89.0,0.0,89.0
INV-000807,CUST-0084,2025-07-18,89.0,0.0,89.0
INV-000808,CUST-0084,2025-08-18,116.0,0.0,116.0
INV-000809,CUST-0084,09/18/2025,173.0,0.0,173.0
INV-000810,CUST-0084,2025-10-18,173.0,0.0,173.0
INV-000811,CUST-0084,2025-11-18 00:00:00,173.0,0.0,173.0
INV-000812,CUST-0084,2025-12-18,173.0,0.0,173.0
INV-000813,CUST-0085,2025-10-30,125.0,0.2,150.0
INV-000814,CUST-0085,2025-11-30,125.0,0.2,150.0
INV-000815,CUST-0086,2025-09-21,125.0,0.0,125.0
INV-000816,CUST-0086,2025-10-21,125.0,0.0,125.0
INV-000817,CUST-0086,2025-11-21,125.0,0.0,125.0
INV-000818,CUST-0087,2025-08-16,125.0,0.0,125.0
INV-000819,CUST-0087,2025-09-16 00:00:00,125.0,0.0,125.0
INV-000820,CUST-0087,2025-10-16,125.0,0.0,125.0
INV-000821,CUST-0087,2025-11-16,160.0,0.0,160.0
INV-000822,CUST-0087,2025-12-16,160.0,0.0,160.0
INV-000823,CUST-0088,08/15/2025,125.0,0.0,125.0
INV-000824,CUST-0088,2025-09-15,125.0,0.0,125.0
INV-000825,CUST-0088,2025-10-15,125.0,0.0,125.0
INV-000826,CUST-0088,2025-11-15,125.0,0.0,125.0
INV-000827,CUST-0088,2025-12-15,125.0,0.0,125.0
INV-000828,CUST-0089,2024-04-22,89.0,0.2,106.8
INV-000829,CUST-0089,2024-05-22,89.0,0.2,106.8
INV-000830,CUST-0089,2024-06-22,89.0,0.2,106.8
INV-000831,CUST-0089,2024-07-22,89.0,0.2,106.8
INV-000832,CUST-0089,2024-08-22,89.0,0.2,106.8
INV-000833,CUST-0089,2024-09-22,89.0,0.2,106.8
INV-000834,CUST-0089,2024-10-22,89.0,0.2,106.8
INV-000835,CUST-0089,2024-11-22,89.0,0.2,106.8
INV-000836,CUST-0089,2024-12-22 00:00:00,89.0,0.2,106.8
INV-000837,CUST-0089,2025-01-22,89.0,0.2,106.8
INV-000838,CUST-0089,2025-02-22,89.0,0.2,106.8
INV-000839,CUST-0089,2025-03-22,89.0,0.2,106.8
INV-000840,CUST-0089,2025-04-22,89.0,0.2,106.8
INV-000841,CUST-0089,2025-05-22,89.0,0.2,106.8
INV-000842,CUST-0089,2025-06-22,89.0,0.2,106.8
INV-000843,CUST-0089,2025-07-22,89.0,0.2,106.8
INV-000844,CUST-0089,22-08-2025,89.0,0.2,106.8
INV-000845,CUST-0090,2024-08-02,89.0,0.0,89.0
INV-000846,CUST-0090,2024-09-02,89.0,0.0,89.0
INV-000847,CUST-0090,2024-10-02,89.0,0.0,89.0
INV-000848,CUST-0090,2024-11-02,89.0,0.0,89.0
INV-000849,CUST-0090,2024-12-02,89.0,0.0,89.0
INV-000850,CUST-0090,2025-01-02,89.0,0.0,89.0
INV-000851,CUST-0090,2025-02-02,89.0,0.0,89.0
INV-000852,CUST-0090,2025-03-02,89.0,0.0,89.0
INV-000853,CUST-0090,2025-04-02,135.0,0.0,135.0
INV-000854,CUST-0090,05/02/2025,135.0,0.0,135.0
INV-000855,CUST-0090,2025-06-02,135.0,0.0,135.0
INV-000856,CUST-0090,02-07-2025,135.0,0.0,135.0
INV-000857,CUST-0090,2025-08-02,135.0,0.0,135.0
INV-000858,CUST-0090,2025-09-02,135.0,0.0,135.0
INV-000859,CUST-0090,10/02/2025,135.0,0.0,135.0
INV-000860,CUST-0090,2025-11-02,135.0,0.0,135.0
INV-000861,CUST-0090,2025-12-02,135.0,0.0,135.0
INV-000862,CUST-0091,2024-05-15,89.0,0.19,105.91
INV-000863,CUST-0091,2024-06-15,89.0,0.19,105.91
